,email_id,entity,type,entity_clean
522,260.txt,"Dorie 
Sent",PERSON,DORIE SENT
523,260.txt,Lavorato,PERSON,LAVORATO
524,260.txt,"John
Subject",PERSON,JOHN SUBJECT
525,260.txt,American Express,ORG,AMERICAN EXPRESS
526,260.txt,Lavorato,PERSON,LAVORATO
527,260.txt,"John 
Sent",PERSON,JOHN SENT
528,260.txt,Hitchcock,PERSON,HITCHCOCK
529,260.txt,"Dorie
Subject",PERSON,DORIE SUBJECT
530,260.txt,Amex,ORG,AMEX
531,260.txt,John,PERSON,JOHN
532,274.txt,TD Waterhouse,ORG,TD WATERHOUSE
533,274.txt,Conditional Offers,ORG,CONDITIONAL OFFERS
534,274.txt,"Anthem, Inc.",ORG,"ANTHEM, INC."
535,274.txt,SEC,ORG,SEC
536,274.txt,Conditional,ORG,CONDITIONAL
537,274.txt,Current Offerings,ORG,CURRENT OFFERINGS
538,274.txt,SEC,ORG,SEC
539,274.txt,Conditional Offer,ORG,CONDITIONAL OFFER
540,274.txt,the IPO Center,ORG,THE IPO CENTER
541,274.txt,the IPO Center,ORG,THE IPO CENTER
542,274.txt,Conditional Offer,ORG,CONDITIONAL OFFER
543,274.txt,Conditional Offers,ORG,CONDITIONAL OFFERS
544,274.txt,Conditional,ORG,CONDITIONAL
545,274.txt,TD Waterhouse Investor Services,ORG,TD WATERHOUSE INVESTOR SERVICES
546,274.txt,NYSE,ORG,NYSE
547,274.txt,SIPC,ORG,SIPC
548,258.txt,Geoff,PERSON,GEOFF
549,258.txt,Stacey,PERSON,STACEY
550,270.txt,Susan Varga,PERSON,SUSAN VARGA
551,270.txt,Kudlow & Co.,ORG,KUDLOW & CO.
552,270.txt,LLC,ORG,LLC
553,270.txt,New York,GPE,NEW YORK
554,270.txt,New York,GPE,NEW YORK
555,264.txt,Karen Buckley,PERSON,KAREN BUCKLEY
556,13.txt,the Retail Gas System,ORG,THE RETAIL GAS SYSTEM
557,13.txt,Sutter Health,ORG,SUTTER HEALTH
558,13.txt,Tom,PERSON,TOM
559,106.txt,"Rick S.

",PERSON,RICK S.
560,106.txt,Louise,PERSON,LOUISE
561,106.txt,Shapiro,PERSON,SHAPIRO
562,106.txt,Richard,PERSON,RICHARD
563,106.txt,Steffes,ORG,STEFFES
564,106.txt,James D. <James.D.Steffes@ENRON.com,PERSON,JAMES D. <JAMES.D.STEFFES@ENRON.COM
565,106.txt,Lavorato,PERSON,LAVORATO
566,106.txt,John,PERSON,JOHN
567,106.txt,Mexico,GPE,MEXICO
568,106.txt,Mexico,GPE,MEXICO
569,106.txt,Louise,PERSON,LOUISE
570,106.txt,Shapiro,PERSON,SHAPIRO
571,106.txt,"Richard  
	",PERSON,RICHARD
572,106.txt,Steffes,ORG,STEFFES
573,106.txt,"James D.
	Cc",PERSON,JAMES D. CC
574,106.txt,Louise,PERSON,LOUISE
575,106.txt,Lavorato,PERSON,LAVORATO
576,106.txt,"John
	Subject",PERSON,JOHN SUBJECT
577,106.txt,FW,GPE,FW
578,106.txt,Mexico,GPE,MEXICO
579,106.txt,Jaime,PERSON,JAIME
580,106.txt,Mexico,GPE,MEXICO
581,106.txt,John,PERSON,JOHN
582,106.txt,Louise,PERSON,LOUISE
583,106.txt,Williams,PERSON,WILLIAMS
584,106.txt,"Jaime  
	",PERSON,JAIME
585,106.txt,Shapiro,PERSON,SHAPIRO
586,106.txt,"Richard
	Cc",PERSON,RICHARD CC
587,106.txt,Irvin,PERSON,IRVIN
588,106.txt,"Steve
	Subject",PERSON,STEVE SUBJECT
589,106.txt,Mexico,GPE,MEXICO
590,106.txt,Rick,PERSON,RICK
591,106.txt,Jaime Williams,PERSON,JAIME WILLIAMS
592,106.txt,Shapiro,PERSON,SHAPIRO
593,106.txt,"Richard  
		Sent",PERSON,RICHARD SENT
594,106.txt,Williams,PERSON,WILLIAMS
595,106.txt,Jaime,PERSON,JAIME
596,106.txt,FW,GPE,FW
597,106.txt,Mexico,GPE,MEXICO
598,106.txt,Hennemeyer,GPE,HENNEMEYER
599,106.txt,Shapiro,PERSON,SHAPIRO
600,106.txt,Richard,PERSON,RICHARD
601,106.txt,Mexico,GPE,MEXICO
602,106.txt,Rick,PERSON,RICK
603,106.txt,Enron,ORG,ENRON
604,106.txt,Mexico,GPE,MEXICO
605,106.txt,Monterrey,GPE,MONTERREY
606,106.txt,Monterrey,GPE,MONTERREY
607,106.txt,Paul,PERSON,PAUL
608,112.txt,Arnold bot,PERSON,ARNOLD BOT
609,112.txt,Texas,GPE,TEXAS
610,112.txt,Presto,ORG,PRESTO
611,112.txt,TDS,ORG,TDS
612,338.txt,The Management Committee,ORG,THE MANAGEMENT COMMITTEE
613,338.txt,Joannie,ORG,JOANNIE
614,304.txt,"Louise

Mike Swerzbin",PERSON,LOUISE MIKE SWERZBIN
615,304.txt,Tim Belden,PERSON,TIM BELDEN
616,304.txt,Matt Motley,PERSON,MATT MOTLEY
617,304.txt,Badeer,PERSON,BADEER
618,305.txt,John,PERSON,JOHN
619,305.txt,Houston,GPE,HOUSTON
620,305.txt,Vince,PERSON,VINCE
621,305.txt,Lavorato,PERSON,LAVORATO
622,305.txt,"John 
Sent",PERSON,JOHN SENT
623,305.txt,Kaminski,PERSON,KAMINSKI
624,305.txt,"Vince J
",PERSON,VINCE J
625,305.txt,France,GPE,FRANCE
626,305.txt,London,GPE,LONDON
627,305.txt,Kaminski,PERSON,KAMINSKI
628,305.txt,"Vince J 
Sent",PERSON,VINCE J SENT
629,305.txt,Lavorato,PERSON,LAVORATO
630,305.txt,"John 
Cc: Collonges",PERSON,JOHN CC: COLLONGES
631,305.txt,Remi,PERSON,REMI
632,305.txt,Andy,PERSON,ANDY
633,305.txt,Claude,PERSON,CLAUDE
634,305.txt,Andy Zipper,PERSON,ANDY ZIPPER
635,305.txt,Vince,PERSON,VINCE
636,305.txt,Claude Philoche.doc,PERSON,CLAUDE PHILOCHE.DOC
637,113.txt,Dina,PERSON,DINA
638,113.txt,Fred Durst,PERSON,FRED DURST
639,113.txt,Puddle Of Mudd,PERSON,PUDDLE OF MUDD
640,113.txt,Bizkit,PERSON,BIZKIT
641,113.txt,Korn,PERSON,KORN
642,113.txt,nu,ORG,NU
643,113.txt,Boogie Macs,PERSON,BOOGIE MACS
644,113.txt,"Ipanema) & Amanda=
 Ghost",ORG,IPANEMA) & AMANDA= GHOST
645,113.txt,Filty Mind,PERSON,FILTY MIND
646,113.txt,Aurora & Cocoon,ORG,AURORA & COCOON
647,113.txt,Carrie,PERSON,CARRIE
648,113.txt,Silent Lucidity,PERSON,SILENT LUCIDITY
649,113.txt,Cum On Feel The Noize,PERSON,CUM ON FEEL THE NOIZE
650,113.txt,Ron Sexsmith,PERSON,RON SEXSMITH
651,113.txt,Stevie Nicks,PERSON,STEVIE NICKS
652,113.txt,Sheryl Crow,PERSON,SHERYL CROW
653,113.txt,Slip,PERSON,SLIP
654,113.txt,It?s Too Late,ORG,IT?S TOO LATE
655,113.txt,Jaz=,GPE,JAZ=
656,113.txt,Angels,ORG,ANGELS
657,113.txt,ColumbiaHouse.com,ORG,COLUMBIAHOUSE.COM
658,113.txt,Spotlights,ORG,SPOTLIGHTS
659,113.txt,Columbia House,ORG,COLUMBIA HOUSE
660,113.txt,Releases Mail,ORG,RELEASES MAIL
661,113.txt,Club,ORG,CLUB
662,113.txt,ColumbiaHouse.com,ORG,COLUMBIAHOUSE.COM
663,107.txt,John,PERSON,JOHN
664,107.txt,U.S,GPE,U.S
665,12.txt,Enron,ORG,ENRON
666,12.txt,Margaret Daffin,PERSON,MARGARET DAFFIN
667,12.txt,Margaret,PERSON,MARGARET
668,12.txt,713/345-5083,ORG,713/345-5083
669,12.txt,Margaret,PERSON,MARGARET
670,12.txt,Jane J. Allen,PERSON,JANE J. ALLEN
671,12.txt,"Enron Corp
Global Employee Services",ORG,ENRON CORP GLOBAL EMPLOYEE SERVICES
672,265.txt,East Power,ORG,EAST POWER
673,265.txt,Canada,GPE,CANADA
674,265.txt,JD,PERSON,JD
675,265.txt,Canada Power,ORG,CANADA POWER
676,265.txt,West Power,ORG,WEST POWER
677,265.txt,Shively,GPE,SHIVELY
678,265.txt,Hunter S.,PERSON,HUNTER S.
679,265.txt,Lavorato,PERSON,LAVORATO
680,265.txt,"John; Hayden, Frank
Subject",PERSON,"JOHN; HAYDEN, FRANK SUBJECT"
681,265.txt,"Texas        +1,200",ORG,"TEXAS +1,200"
682,265.txt,West             ,GPE,WEST
683,271.txt,Central Time,ORG,CENTRAL TIME
684,271.txt,US & Canada,ORG,US & CANADA
685,271.txt,Hunter Shively,PERSON,HUNTER SHIVELY
686,271.txt,John Lavorato,PERSON,JOHN LAVORATO
687,271.txt,John Arnold,PERSON,JOHN ARNOLD
688,271.txt,Scott Neal,PERSON,SCOTT NEAL
689,271.txt,Tom Martin,PERSON,TOM MARTIN
690,271.txt,Mike Grigsby,PERSON,MIKE GRIGSBY
691,259.txt,"------------------------------------------------------------------------------------------------------
W E E K E N D   S Y S T E M S",PERSON,------------------------------------------------------------------------------------------------------ W E E K E N D S Y S T E M S
692,259.txt,ALLEN CENTER,ORG,ALLEN CENTER
693,259.txt,London,GPE,LONDON
694,259.txt,London,GPE,LONDON
695,259.txt,Trizechan Properties,ORG,TRIZECHAN PROPERTIES
696,259.txt,Enron Network Services,ORG,ENRON NETWORK SERVICES
697,259.txt,ENS,PERSON,ENS
698,259.txt,Trizechan Properties,ORG,TRIZECHAN PROPERTIES
699,259.txt,Jael Olson,PERSON,JAEL OLSON
700,259.txt,ARDMORE,GPE,ARDMORE
701,259.txt,London,GPE,LONDON
702,259.txt,London,GPE,LONDON
703,259.txt,Chicago,GPE,CHICAGO
704,259.txt,Backout,PERSON,BACKOUT
705,259.txt,IOS,ORG,IOS
706,259.txt,Contact(s):,ORG,CONTACT(S):
707,259.txt,Garhett Clark,PERSON,GARHETT CLARK
708,259.txt,EES      ,PERSON,EES
709,259.txt,London,GPE,LONDON
710,259.txt,London,GPE,LONDON
711,259.txt,SAN,GPE,SAN
712,259.txt,SAN,GPE,SAN
713,259.txt,Backout,PERSON,BACKOUT
714,259.txt,Contact(s):,ORG,CONTACT(S):
715,259.txt,Roderic H,ORG,RODERIC H
716,259.txt,London,GPE,LONDON
717,259.txt,London,GPE,LONDON
718,259.txt,DNS,ORG,DNS
719,259.txt,Backout,PERSON,BACKOUT
720,259.txt,Nov.1,GPE,NOV.1
721,259.txt,Contact(s):,ORG,CONTACT(S):
722,259.txt,Malcolm Wells    ,PERSON,MALCOLM WELLS
723,259.txt,London,GPE,LONDON
724,259.txt,London,GPE,LONDON
725,259.txt,"Cable & Wireless
Environments",ORG,CABLE & WIRELESS ENVIRONMENTS
726,259.txt,Houston T1,ORG,HOUSTON T1
727,259.txt,Quebec,GPE,QUEBEC
728,259.txt,Backout,PERSON,BACKOUT
729,259.txt,Brandy Brumbaugh,PERSON,BRANDY BRUMBAUGH
730,259.txt,London,GPE,LONDON
731,259.txt,London,GPE,LONDON
732,259.txt,Nortel VPN,ORG,NORTEL VPN
733,259.txt,ECN,ORG,ECN
734,259.txt,Backout,PERSON,BACKOUT
735,259.txt,Contact(s):,ORG,CONTACT(S):
736,259.txt,Chrissy Grove  ,PERSON,CHRISSY GROVE
737,259.txt,Vince Fox  ,PERSON,VINCE FOX
738,259.txt,London,GPE,LONDON
739,259.txt,London,GPE,LONDON
740,259.txt,Nortel,ORG,NORTEL
741,259.txt,Backout,PERSON,BACKOUT
742,259.txt,Contact(s):,ORG,CONTACT(S):
743,259.txt,Chrissy Grove  ,PERSON,CHRISSY GROVE
744,259.txt,Vince Fox  ,PERSON,VINCE FOX
745,259.txt,OSS,ORG,OSS
746,259.txt,TDS,ORG,TDS
747,298.txt,Steve Kean,PERSON,STEVE KEAN
748,298.txt,Mark Palmer,PERSON,MARK PALMER
749,298.txt,Karen,PERSON,KAREN
750,267.txt,John,PERSON,JOHN
751,267.txt,Karen,PERSON,KAREN
752,10.txt,Pacific Time,ORG,PACIFIC TIME
753,10.txt,US & Canada,ORG,US & CANADA
754,10.txt,Tijuana,GPE,TIJUANA
755,38.txt,VP,ORG,VP
756,38.txt,Global Messaging North America,ORG,GLOBAL MESSAGING NORTH AMERICA
757,111.txt,Arnold,PERSON,ARNOLD
758,111.txt,Presto,PERSON,PRESTO
759,111.txt,Lavorato,PERSON,LAVORATO
760,111.txt,"John  
Sent",PERSON,JOHN SENT
761,111.txt,Hayden,PERSON,HAYDEN
762,111.txt,Frank,PERSON,FRANK
763,111.txt,Zufferli,GPE,ZUFFERLI
764,111.txt,Hayden,PERSON,HAYDEN
765,111.txt,Frank,PERSON,FRANK
766,111.txt,Lavorato,PERSON,LAVORATO
767,111.txt,John,PERSON,JOHN
768,111.txt,Port,GPE,PORT
769,111.txt,David,PERSON,DAVID
770,111.txt,TDS,ORG,TDS
771,111.txt,Frank,PERSON,FRANK
772,105.txt,Mexico,GPE,MEXICO
773,105.txt,Louise,PERSON,LOUISE
774,105.txt,Shapiro,PERSON,SHAPIRO
775,105.txt,"Richard  
Sent",PERSON,RICHARD SENT
776,105.txt,Steffes,ORG,STEFFES
777,105.txt,"James D.
Cc:	",PERSON,JAMES D. CC:
778,105.txt,Louise,PERSON,LOUISE
779,105.txt,Lavorato,PERSON,LAVORATO
780,105.txt,"John
Subject",PERSON,JOHN SUBJECT
781,105.txt,FW,GPE,FW
782,105.txt,Mexico,GPE,MEXICO
783,105.txt,Jaime,PERSON,JAIME
784,105.txt,Mexico,GPE,MEXICO
785,105.txt,John,PERSON,JOHN
786,105.txt,Louise,PERSON,LOUISE
787,105.txt,Williams,PERSON,WILLIAMS
788,105.txt,"Jaime  
Sent",PERSON,JAIME SENT
789,105.txt,Shapiro,PERSON,SHAPIRO
790,105.txt,"Richard
Cc:",PERSON,RICHARD CC:
791,105.txt,Irvin,PERSON,IRVIN
792,105.txt,Steve,PERSON,STEVE
793,105.txt,Mexico,GPE,MEXICO
794,105.txt,Rick,PERSON,RICK
795,105.txt,Jaime Williams,PERSON,JAIME WILLIAMS
796,105.txt,Shapiro,PERSON,SHAPIRO
797,105.txt,"Richard  
Sent",PERSON,RICHARD SENT
798,105.txt,Williams,PERSON,WILLIAMS
799,105.txt,Jaime,PERSON,JAIME
800,105.txt,FW,GPE,FW
801,105.txt,Mexico,GPE,MEXICO
802,105.txt,Hennemeyer,GPE,HENNEMEYER
803,105.txt,"Paul  
Sent",PERSON,PAUL SENT
804,105.txt,Shapiro,PERSON,SHAPIRO
805,105.txt,Richard,PERSON,RICHARD
806,105.txt,Mexico,GPE,MEXICO
807,105.txt,Rick,PERSON,RICK
808,105.txt,Enron,ORG,ENRON
809,105.txt,Mexico,GPE,MEXICO
810,105.txt,Monterrey,GPE,MONTERREY
811,105.txt,Monterrey,GPE,MONTERREY
812,105.txt,Paul,PERSON,PAUL
813,313.txt,Canadian Gas Daily,ORG,CANADIAN GAS DAILY
814,307.txt,Louise,PERSON,LOUISE
815,307.txt,John,PERSON,JOHN
816,307.txt,Mrha,ORG,MRHA
817,306.txt,John,PERSON,JOHN
818,306.txt,Houston,GPE,HOUSTON
819,306.txt,Houston,GPE,HOUSTON
820,306.txt,Vince,PERSON,VINCE
821,306.txt,Lavorato,PERSON,LAVORATO
822,306.txt,"John 
Sent",PERSON,JOHN SENT
823,306.txt,Kaminski,PERSON,KAMINSKI
824,306.txt,"Vince J
",PERSON,VINCE J
825,306.txt,France,GPE,FRANCE
826,306.txt,London,GPE,LONDON
827,306.txt,Kaminski,PERSON,KAMINSKI
828,306.txt,"Vince J 
Sent",PERSON,VINCE J SENT
829,306.txt,Lavorato,PERSON,LAVORATO
830,306.txt,"John 
Cc: Collonges",PERSON,JOHN CC: COLLONGES
831,306.txt,Remi,PERSON,REMI
832,306.txt,Andy,PERSON,ANDY
833,306.txt,Claude,PERSON,CLAUDE
834,306.txt,Andy Zipper,PERSON,ANDY ZIPPER
835,306.txt,Vince,PERSON,VINCE
836,306.txt,Claude Philoche.doc,PERSON,CLAUDE PHILOCHE.DOC
837,110.txt,TDS,ORG,TDS
838,110.txt,Lavorato,PERSON,LAVORATO
839,110.txt,"John  
Sent",PERSON,JOHN SENT
840,110.txt,Hayden,PERSON,HAYDEN
841,110.txt,Frank,PERSON,FRANK
842,110.txt,Zufferli,GPE,ZUFFERLI
843,110.txt,Hayden,PERSON,HAYDEN
844,110.txt,Frank,PERSON,FRANK
845,110.txt,Lavorato,PERSON,LAVORATO
846,110.txt,John,PERSON,JOHN
847,110.txt,Port,GPE,PORT
848,110.txt,David,PERSON,DAVID
849,110.txt,TDS,ORG,TDS
850,110.txt,Frank,PERSON,FRANK
851,39.txt,VP,ORG,VP
852,39.txt,Global Messaging North America,ORG,GLOBAL MESSAGING NORTH AMERICA
853,11.txt,Pacific Time,ORG,PACIFIC TIME
854,11.txt,US & Canada,ORG,US & CANADA
855,11.txt,Tijuana,GPE,TIJUANA
856,266.txt,"Texas        +1,200",ORG,"TEXAS +1,200"
857,266.txt,West             ,GPE,WEST
858,299.txt,Jeff,PERSON,JEFF
859,201.txt,Eichmann,PERSON,EICHMANN
860,201.txt,Louise,PERSON,LOUISE
861,201.txt,Lavorato,PERSON,LAVORATO
862,201.txt,"John
Cc:	Richter",PERSON,JOHN CC: RICHTER
863,201.txt,Brad,PERSON,BRAD
864,201.txt,VMAC,ORG,VMAC
865,201.txt,John,PERSON,JOHN
866,201.txt,VMAC,ORG,VMAC
867,201.txt,Financial Securities Assurance,ORG,FINANCIAL SECURITIES ASSURANCE
868,201.txt,FSA,ORG,FSA
869,201.txt,AAA,ORG,AAA
870,201.txt,FSA,ORG,FSA
871,201.txt,Enron,ORG,ENRON
872,201.txt,FSA,ORG,FSA
873,201.txt,Enron,ORG,ENRON
874,201.txt,Enron,ORG,ENRON
875,201.txt,VMAC,ORG,VMAC
876,201.txt,FSA,ORG,FSA
877,201.txt,Enron,ORG,ENRON
878,201.txt,FSA,ORG,FSA
879,201.txt,Enron,ORG,ENRON
880,201.txt,FSA,ORG,FSA
881,201.txt,VMAC,ORG,VMAC
882,201.txt,VMAC,ORG,VMAC
883,201.txt,Enron,ORG,ENRON
884,201.txt,FSA,ORG,FSA
885,201.txt,FSA,ORG,FSA
886,201.txt,FSA,ORG,FSA
887,201.txt,FSA,ORG,FSA
888,201.txt,Moody's,ORG,MOODY'S
889,201.txt,Brad Richter,PERSON,BRAD RICHTER
890,201.txt,Marc Eichmann,PERSON,MARC EICHMANN
891,201.txt,VMAC,ORG,VMAC
892,201.txt,VMAC Term,ORG,VMAC TERM
893,201.txt,Conditions.doc,PERSON,CONDITIONS.DOC
894,201.txt,FSA,ORG,FSA
895,215.txt,Enron Americas Position Report,ORG,ENRON AMERICAS POSITION REPORT
896,229.txt,Joyner,ORG,JOYNER
897,229.txt,Tamera,PERSON,TAMERA
898,229.txt,Oxley,PERSON,OXLEY
899,229.txt,David,PERSON,DAVID
900,229.txt,Arnold,PERSON,ARNOLD
901,229.txt,"John D
",PERSON,JOHN D
902,229.txt,"Arora, Harpreet S",ORG,"ARORA, HARPREET S"
903,229.txt,Badeer,PERSON,BADEER
904,229.txt,Robert T,PERSON,ROBERT T
905,229.txt,Belden,GPE,BELDEN
906,229.txt,Timothy N,PERSON,TIMOTHY N
907,229.txt,Benson,PERSON,BENSON
908,229.txt,Robert C,PERSON,ROBERT C
909,229.txt,Black,GPE,BLACK
910,229.txt,Donald W,PERSON,DONALD W
911,229.txt,Brawner,PERSON,BRAWNER
912,229.txt,"Sandra F
	Calger",PERSON,SANDRA F CALGER
913,229.txt,"Christopher F
",PERSON,CHRISTOPHER F
914,229.txt,Davies,PERSON,DAVIES
915,229.txt,Derek J,PERSON,DEREK J
916,229.txt,Davis Jr,PERSON,DAVIS JR
917,229.txt,"Mark D
",PERSON,MARK D
918,229.txt,Frank J,PERSON,FRANK J
919,229.txt,Herndon,GPE,HERNDON
920,229.txt,Rogers,PERSON,ROGERS
921,229.txt,Lagrasta,PERSON,LAGRASTA
922,229.txt,Fred,PERSON,FRED
923,229.txt,Lewis,ORG,LEWIS
924,229.txt,"Andrew H
	Maggi",PERSON,ANDREW H MAGGI
925,229.txt,Michael J,PERSON,MICHAEL J
926,229.txt,Martin,PERSON,MARTIN
927,229.txt,Thomas,PERSON,THOMAS
928,229.txt,Lawrence J,PERSON,LAWRENCE J
929,229.txt,Milnthorp,ORG,MILNTHORP
930,229.txt,Phillip Robson,PERSON,PHILLIP ROBSON
931,229.txt,Motley,ORG,MOTLEY
932,229.txt,"Matthew H
",PERSON,MATTHEW H
933,229.txt,Presto,ORG,PRESTO
934,229.txt,Kevin M,PERSON,KEVIN M
935,229.txt,Jeffrey S,PERSON,JEFFREY S
936,229.txt,James E,PERSON,JAMES E
937,229.txt,Shively,GPE,SHIVELY
938,229.txt,Hunter,PERSON,HUNTER
939,229.txt,Storey,GPE,STOREY
940,229.txt,"Geoffrey C
	Sturm",PERSON,GEOFFREY C STURM
941,229.txt,Fletcher J,PERSON,FLETCHER J
942,229.txt,Swerzbin,GPE,SWERZBIN
943,229.txt,"Michael J
	Thomas",PERSON,MICHAEL J THOMAS
944,229.txt,Jacob,PERSON,JACOB
945,229.txt,Tycholiz,ORG,TYCHOLIZ
946,229.txt,Barry,PERSON,BARRY
947,229.txt,Zufferli,GPE,ZUFFERLI
948,229.txt,"John A

",PERSON,JOHN A
949,229.txt,Tamera M. Joyner,PERSON,TAMERA M. JOYNER
950,76.txt,Northwest,ORG,NORTHWEST
951,76.txt,LTCA,ORG,LTCA
952,76.txt,FERC,ORG,FERC
953,76.txt,Tacoma City Light,ORG,TACOMA CITY LIGHT
954,76.txt,Eugene Water,PERSON,EUGENE WATER
955,76.txt,Electric Board,ORG,ELECTRIC BOARD
956,76.txt,Sacramento Municipal Utility District,ORG,SACRAMENTO MUNICIPAL UTILITY DISTRICT
957,76.txt,FERC,ORG,FERC
958,76.txt,Eugene Water,PERSON,EUGENE WATER
959,76.txt,Electric Board,ORG,ELECTRIC BOARD
960,76.txt,FERC,ORG,FERC
961,76.txt,Charles River Associates,ORG,CHARLES RIVER ASSOCIATES
962,76.txt,CAISO,ORG,CAISO
963,76.txt,Northwest,ORG,NORTHWEST
964,76.txt,CRA,ORG,CRA
965,76.txt,CAISO,ORG,CAISO
966,76.txt,Northwest,ORG,NORTHWEST
967,76.txt,EPMI,ORG,EPMI
968,76.txt,FERC,ORG,FERC
969,76.txt,FERC,ORG,FERC
970,76.txt,FERC,ORG,FERC
971,349.txt,Counterparty,ORG,COUNTERPARTY
972,349.txt,Enron,ORG,ENRON
973,349.txt,OTM,ORG,OTM
974,349.txt,"Bill

 ",PERSON,BILL
975,349.txt,Mcginnis,PERSON,MCGINNIS
976,349.txt,Stephanie,PERSON,STEPHANIE
977,349.txt,Bradford,GPE,BRADFORD
978,349.txt,"William S.
Cc",PERSON,WILLIAM S. CC
979,349.txt,Brackett,PERSON,BRACKETT
980,349.txt,"Debbie R.
Subject",PERSON,DEBBIE R. SUBJECT
981,348.txt,Chris Calger,PERSON,CHRIS CALGER
982,348.txt,Dasovich,PERSON,DASOVICH
983,348.txt,Shapiro,PERSON,SHAPIRO
984,348.txt,Richard,PERSON,RICHARD
985,348.txt,Steffes,ORG,STEFFES
986,348.txt,James D.,PERSON,JAMES D.
987,348.txt,Mellencamp,PERSON,MELLENCAMP
988,348.txt,Lisa,PERSON,LISA
989,348.txt,Tribolet,GPE,TRIBOLET
990,348.txt,Michael,PERSON,MICHAEL
991,348.txt,Sanders,PERSON,SANDERS
992,348.txt,Richard B.,PERSON,RICHARD B.
993,348.txt,Kean,PERSON,KEAN
994,348.txt,Steven J.,PERSON,STEVEN J.
995,348.txt,Sharp,ORG,SHARP
996,348.txt,Vicki,PERSON,VICKI
997,348.txt,Smith,PERSON,SMITH
998,348.txt,Mike,PERSON,MIKE
999,348.txt,Williams,PERSON,WILLIAMS
1000,348.txt,Robert C.,PERSON,ROBERT C.
1001,348.txt,Curry,PERSON,CURRY
1002,348.txt,Wanda,PERSON,WANDA
1003,348.txt,Swain,PERSON,SWAIN
1004,348.txt,Steve,PERSON,STEVE
1005,348.txt,Huddleson,PERSON,HUDDLESON
1006,348.txt,Diann,ORG,DIANN
1007,348.txt,Calger,ORG,CALGER
1008,348.txt,Christopher F.,PERSON,CHRISTOPHER F.
1009,348.txt,Belden,GPE,BELDEN
1010,348.txt,Tim,PERSON,TIM
1011,348.txt,Dietrich,PERSON,DIETRICH
1012,348.txt,Janet,PERSON,JANET
1013,348.txt,Edison,PERSON,EDISON
1014,348.txt,John Fielder,PERSON,JOHN FIELDER
1015,348.txt,SVP Edison,ORG,SVP EDISON
1016,348.txt,Barry Tycholiz,PERSON,BARRY TYCHOLIZ
1017,348.txt,Edison,ORG,EDISON
1018,348.txt,CFO,ORG,CFO
1019,348.txt,Edison,ORG,EDISON
1020,348.txt,CTC,ORG,CTC
1021,348.txt,Q1'02,PERSON,Q1'02
1022,348.txt,Edison,ORG,EDISON
1023,348.txt,CTC,ORG,CTC
1024,348.txt,CTC,ORG,CTC
1025,348.txt,PX Credit,ORG,PX CREDIT
1026,348.txt,PX,ORG,PX
1027,348.txt,DA,ORG,DA
1028,348.txt,DWR L-T,ORG,DWR L-T
1029,348.txt,DA,ORG,DA
1030,348.txt,Edison,ORG,EDISON
1031,348.txt,PUC,ORG,PUC
1032,348.txt,CTC,ORG,CTC
1033,348.txt,PUC,ORG,PUC
1034,348.txt,Edison,PERSON,EDISON
1035,348.txt,Edison,ORG,EDISON
1036,348.txt,Fielder,PERSON,FIELDER
1037,348.txt,Edison,PERSON,EDISON
1038,348.txt,PUC,ORG,PUC
1039,348.txt,Edison,ORG,EDISON
1040,348.txt,Negative CTC,ORG,NEGATIVE CTC
1041,348.txt,Jeff,PERSON,JEFF
1042,88.txt,Reliant's,ORG,RELIANT'S
1043,88.txt,Presto,PERSON,PRESTO
1044,88.txt,Badeer,PERSON,BADEER
1045,88.txt,MS,ORG,MS
1046,88.txt,AEP,ORG,AEP
1047,88.txt,AEP,ORG,AEP
1048,88.txt,"Bill

 ",PERSON,BILL
1049,88.txt,Bradford,GPE,BRADFORD
1050,88.txt,"William S.
Subject",PERSON,WILLIAM S. SUBJECT
1051,88.txt,pjm,ORG,PJM
1052,88.txt,EES,ORG,EES
1053,88.txt,Eddie Meche,ORG,EDDIE MECHE
1054,77.txt,ECN 49C2,ORG,ECN 49C2
1055,77.txt,London,GPE,LONDON
1056,77.txt,"Liz Taylor
Exec",PERSON,LIZ TAYLOR EXEC
1057,77.txt,Greg Whalley,PERSON,GREG WHALLEY
1058,77.txt,"Enron Corporation
Tel",ORG,ENRON CORPORATION TEL
1059,228.txt,John,PERSON,JOHN
1060,214.txt,Wes Colwell,PERSON,WES COLWELL
1061,216.txt,Hwang,PERSON,HWANG
1062,216.txt,"Monica  
Sent",PERSON,MONICA SENT
1063,216.txt,Vanderhorst,ORG,VANDERHORST
1064,216.txt,Barry,PERSON,BARRY
1065,216.txt,Shireman,PERSON,SHIREMAN
1066,216.txt,Kristann,ORG,KRISTANN
1067,216.txt,Des Champs,ORG,DES CHAMPS
1068,216.txt,"Joseph
Cc:",PERSON,JOSEPH CC:
1069,216.txt,Michels,ORG,MICHELS
1070,216.txt,David,PERSON,DAVID
1071,216.txt,Mills,ORG,MILLS
1072,216.txt,P&L,ORG,P&L
1073,216.txt,Acctg,GPE,ACCTG
1074,216.txt,UAF,ORG,UAF
1075,216.txt,Reliant,ORG,RELIANT
1076,216.txt,NSR,ORG,NSR
1077,216.txt,SW Gas,ORG,SW GAS
1078,216.txt,Texas,GPE,TEXAS
1079,216.txt,Monica Hwang,PERSON,MONICA HWANG
