,email_id,entity,type,entity_clean
1303,174.txt,Kim S,PERSON,KIM S
1304,174.txt,Houston,GPE,HOUSTON
1305,174.txt,Ward,PERSON,WARD
1306,174.txt,Kim S,PERSON,KIM S
1307,174.txt,Houston,GPE,HOUSTON
1308,174.txt,Arnold,PERSON,ARNOLD
1309,174.txt,"John 
Subject:        

",PERSON,JOHN SUBJECT:
1310,148.txt,seattle,GPE,SEATTLE
1311,148.txt,"sd +9
jack",ORG,SD +9 JACK
1312,148.txt,"st louis -8 
st louis/ne england",GPE,ST LOUIS -8 ST LOUIS/NE ENGLAND
1313,149.txt,John,PERSON,JOHN
1314,149.txt,AIG,ORG,AIG
1315,149.txt,Tanya,PERSON,TANYA
1316,74.txt,"Colonial Oaks Lane
                                                                                                                                                                                                              Spring",ORG,COLONIAL OAKS LANE SPRING
1317,74.txt,Texas,GPE,TEXAS
1318,74.txt,Kevin Presto,PERSON,KEVIN PRESTO
1319,74.txt,Harry Arora,PERSON,HARRY ARORA
1320,74.txt,John Arnold,PERSON,JOHN ARNOLD
1321,74.txt,the Wholesale Power and Gas Trading,ORG,THE WHOLESALE POWER AND GAS TRADING
1322,74.txt,Rogers Herndon,PERSON,ROGERS HERNDON
1323,74.txt,Enron Wholesale Services,ORG,ENRON WHOLESALE SERVICES
1324,74.txt,Enron Energy Services,ORG,ENRON ENERGY SERVICES
1325,74.txt,U.S. Treasury,ORG,U.S. TREASURY
1326,74.txt,EuroCurrency,ORG,EUROCURRENCY
1327,74.txt,the United States,GPE,THE UNITED STATES
1328,74.txt,NERC,ORG,NERC
1329,74.txt,"Cinergy, Entergy",ORG,"CINERGY, ENTERGY"
1330,74.txt,ERCOT,ORG,ERCOT
1331,74.txt,NEPOOL,ORG,NEPOOL
1332,74.txt,PJM,ORG,PJM
1333,74.txt,Rick J. Wurlitzer,PERSON,RICK J. WURLITZER
1334,60.txt,enron,ORG,ENRON
1335,60.txt,williams,PERSON,WILLIAMS
1336,60.txt,"koch 
Buy 550",ORG,KOCH BUY 550
1337,60.txt,Feb02,ORG,FEB02
1338,60.txt,williams,PERSON,WILLIAMS
1339,60.txt,"koch 
",PERSON,KOCH
1340,60.txt,williams,PERSON,WILLIAMS
1341,60.txt,"koch 
",PERSON,KOCH
1342,60.txt,williams,PERSON,WILLIAMS
1343,60.txt,"koch 
",PERSON,KOCH
1344,60.txt,williams,PERSON,WILLIAMS
1345,60.txt,"koch 
I",PERSON,KOCH I
1346,48.txt,Dear Amazon.com Customer,ORG,DEAR AMAZON.COM CUSTOMER
1347,48.txt,Shopping Cart,ORG,SHOPPING CART
1348,48.txt,Matt Williams,PERSON,MATT WILLIAMS
1349,48.txt,Avid Wisher,PERSON,AVID WISHER
1350,48.txt,Amazon.com,ORG,AMAZON.COM
1351,48.txt,Amazon.com,ORG,AMAZON.COM
1352,48.txt,Amazon.com,ORG,AMAZON.COM
1353,48.txt,Shopping Cart,ORG,SHOPPING CART
1354,48.txt,Amazon.com,ORG,AMAZON.COM
1355,48.txt,Amazon.com,ORG,AMAZON.COM
1356,48.txt,Amazon.co.uk,ORG,AMAZON.CO.UK
1357,48.txt,Amazon.de,ORG,AMAZON.DE
1358,48.txt,Amazon.fr,ORG,AMAZON.FR
1359,48.txt,Amazon.co.jp,ORG,AMAZON.CO.JP
1360,48.txt,Amazon.com,ORG,AMAZON.COM
1361,48.txt,Health & Beauty,ORG,HEALTH & BEAUTY
1362,48.txt,Amazon Marketplace,ORG,AMAZON MARKETPLACE
1363,48.txt,Shopping Cart,ORG,SHOPPING CART
1364,48.txt,Amazon.com,ORG,AMAZON.COM
1365,48.txt,Amazon.com,ORG,AMAZON.COM
1366,48.txt,"the Personal
Information",ORG,THE PERSONAL INFORMATION
1367,64.txt,NG - PROPT P/L,ORG,NG - PROPT P/L
1368,70.txt,John,PERSON,JOHN
1369,70.txt,NYMEX,ORG,NYMEX
1370,70.txt,John,PERSON,JOHN
1371,70.txt,Louise,PERSON,LOUISE
1372,70.txt,Louise,PERSON,LOUISE
1373,58.txt,Enron,ORG,ENRON
1374,58.txt,Reuters English News Service,ORG,REUTERS ENGLISH NEWS SERVICE
1375,58.txt,USA,GPE,USA
1376,58.txt,US,GPE,US
1377,58.txt,Moody's,ORG,MOODY'S
1378,58.txt,Reuters English News Service,ORG,REUTERS ENGLISH NEWS SERVICE
1379,58.txt,Enron,ORG,ENRON
1380,58.txt,Bloomberg,ORG,BLOOMBERG
1381,58.txt,Enron,ORG,ENRON
1382,58.txt,Reuters English News Service,ORG,REUTERS ENGLISH NEWS SERVICE
1383,58.txt,Enron,ORG,ENRON
1384,58.txt,Reuters English News Service,ORG,REUTERS ENGLISH NEWS SERVICE
1385,58.txt,Reuters English News Service,ORG,REUTERS ENGLISH NEWS SERVICE
1386,58.txt,Enron,ORG,ENRON
1387,58.txt,Dow Jones Energy Service,ORG,DOW JONES ENERGY SERVICE
1388,58.txt,Enron,ORG,ENRON
1389,58.txt,Moody's,ORG,MOODY'S
1390,58.txt,AFX News,ORG,AFX NEWS
1391,58.txt,USA,GPE,USA
1392,58.txt,Moody's,ORG,MOODY'S
1393,58.txt,Enron,ORG,ENRON
1394,58.txt,Reuters English News Service,ORG,REUTERS ENGLISH NEWS SERVICE
1395,58.txt,UK,GPE,UK
1396,58.txt,Enron,ORG,ENRON
1397,58.txt,Reuters English News Service,ORG,REUTERS ENGLISH NEWS SERVICE
1398,58.txt,Dow Jones Energy Service,ORG,DOW JONES ENERGY SERVICE
1399,58.txt,Enron,ORG,ENRON
1400,58.txt,Reuters English News Service,ORG,REUTERS ENGLISH NEWS SERVICE
1401,58.txt,NEW YORK,GPE,NEW YORK
1402,58.txt,Reuters,ORG,REUTERS
1403,58.txt,Enron Corp.'s,ORG,ENRON CORP.'S
1404,58.txt,Moody's Investor Service,ORG,MOODY'S INVESTOR SERVICE
1405,58.txt,Enron,ORG,ENRON
1406,58.txt,Enron,ORG,ENRON
1407,58.txt,the New York Stock Exchange,ORG,THE NEW YORK STOCK EXCHANGE
1408,58.txt,Moody's,ORG,MOODY'S
1409,58.txt,Enron,ORG,ENRON
1410,58.txt,Enron,ORG,ENRON
1411,58.txt,Enron,ORG,ENRON
1412,58.txt,Enron,ORG,ENRON
1413,58.txt,Andrew Fastow,PERSON,ANDREW FASTOW
1414,58.txt,the U.S. Securities and Exchange Commission,ORG,THE U.S. SECURITIES AND EXCHANGE COMMISSION
1415,58.txt,Enron,ORG,ENRON
1416,58.txt,Enron,ORG,ENRON
1417,58.txt,Enron,ORG,ENRON
1418,58.txt,Carol Levenson,PERSON,CAROL LEVENSON
1419,58.txt,"Dow Jones & Company, Inc.",ORG,"DOW JONES & COMPANY, INC."
1420,58.txt,USA,GPE,USA
1421,58.txt,US,GPE,US
1422,58.txt,Moody's,ORG,MOODY'S
1423,58.txt,"Jonathan Stempel

",PERSON,JONATHAN STEMPEL
1424,58.txt,Reuters English News Service,ORG,REUTERS ENGLISH NEWS SERVICE
1425,58.txt,NEW YORK,GPE,NEW YORK
1426,58.txt,Reuters,ORG,REUTERS
1427,58.txt,U.S.,GPE,U.S.
1428,58.txt,Moody's Investors Service,ORG,MOODY'S INVESTORS SERVICE
1429,58.txt,U.S.,GPE,U.S.
1430,58.txt,Moody's,ORG,MOODY'S
1431,58.txt,Moody's,ORG,MOODY'S
1432,58.txt,John Puchalla,PERSON,JOHN PUCHALLA
1433,58.txt,Moody's,ORG,MOODY'S
1434,58.txt,Moody's,ORG,MOODY'S
1435,58.txt,U.S.,GPE,U.S.
1436,58.txt,U.S.,GPE,U.S.
1437,58.txt,Moody's,ORG,MOODY'S
1438,58.txt,Comcast Corp.'s,ORG,COMCAST CORP.'S
1439,58.txt,Philadelphia,GPE,PHILADELPHIA
1440,58.txt,AT&T Corp.'s,ORG,AT&T CORP.'S
1441,58.txt,Moody's,ORG,MOODY'S
1442,58.txt,Chicago,GPE,CHICAGO
1443,58.txt,Boeing Co.'s,ORG,BOEING CO.'S
1444,58.txt,Moody's,ORG,MOODY'S
1445,58.txt,Moody's,ORG,MOODY'S
1446,58.txt,Enron Corp.,ORG,ENRON CORP.
1447,58.txt,Puchalla,ORG,PUCHALLA
1448,58.txt,"Dow Jones & Company, Inc.",ORG,"DOW JONES & COMPANY, INC."
1449,58.txt,Enron,ORG,ENRON
1450,58.txt,New York,GPE,NEW YORK
1451,58.txt,Enron,ORG,ENRON
1452,58.txt,Updates,GPE,UPDATES
1453,58.txt,Houston,GPE,HOUSTON
1454,58.txt,Bloomberg,ORG,BLOOMBERG
1455,58.txt,Enron Corp.,ORG,ENRON CORP.
1456,58.txt,Sean Egan,PERSON,SEAN EGAN
1457,58.txt,Egan-Jones Ratings Co.,ORG,EGAN-JONES RATINGS CO.
1458,58.txt,Enron,ORG,ENRON
1459,58.txt,Citigroup Inc.,ORG,CITIGROUP INC.
1460,58.txt,J.P. Morgan Chase & Co.,ORG,J.P. MORGAN CHASE & CO.
1461,58.txt,the Wall Street Journal,ORG,THE WALL STREET JOURNAL
1462,58.txt,Enron,ORG,ENRON
1463,58.txt,U.S.,GPE,U.S.
1464,58.txt,Securities and Exchange Commission,ORG,SECURITIES AND EXCHANGE COMMISSION
1465,58.txt,Enron,ORG,ENRON
1466,58.txt,Peter Petas,PERSON,PETER PETAS
1467,58.txt,CreditSights Inc.,ORG,CREDITSIGHTS INC.
1468,58.txt,Enron,ORG,ENRON
1469,58.txt,Petas,PERSON,PETAS
1470,58.txt,Enron,ORG,ENRON
1471,58.txt,Osprey,ORG,OSPREY
1472,58.txt,Enron,ORG,ENRON
1473,58.txt,Portland General Electric,ORG,PORTLAND GENERAL ELECTRIC
1474,58.txt,Oregon,GPE,OREGON
1475,58.txt,"Northwest Natural
Gas Co.",ORG,NORTHWEST NATURAL GAS CO.
1476,58.txt,Houston,GPE,HOUSTON
1477,58.txt,Enron,ORG,ENRON
1478,58.txt,"Moody's Investors
Service",ORG,MOODY'S INVESTORS SERVICE
1479,58.txt,Princeton,ORG,PRINCETON
1480,58.txt,Enron,ORG,ENRON
1481,58.txt,Reuters English News Service,ORG,REUTERS ENGLISH NEWS SERVICE
1482,58.txt,NEW YORK,GPE,NEW YORK
1483,58.txt,Reuters,ORG,REUTERS
1484,58.txt,Enron,ORG,ENRON
1485,58.txt,Enron,ORG,ENRON
1486,58.txt,the New York Stock Exchange,ORG,THE NEW YORK STOCK EXCHANGE
1487,58.txt,Enron,ORG,ENRON
1488,58.txt,Enron,ORG,ENRON
1489,58.txt,Carole Levenson,PERSON,CAROLE LEVENSON
1490,58.txt,"Dow Jones & Company, Inc.",ORG,"DOW JONES & COMPANY, INC."
1491,58.txt,Enron,ORG,ENRON
1492,58.txt,Reuters English News Service,ORG,REUTERS ENGLISH NEWS SERVICE
1493,58.txt,NEW YORK,GPE,NEW YORK
1494,58.txt,Reuters,ORG,REUTERS
1495,58.txt,Enron Corp.,ORG,ENRON CORP.
1496,58.txt,Enron,ORG,ENRON
1497,58.txt,Enron,ORG,ENRON
1498,58.txt,Mark Palmer,PERSON,MARK PALMER
1499,58.txt,The Wall Street Journal,ORG,THE WALL STREET JOURNAL
1500,58.txt,Enron,ORG,ENRON
1501,58.txt,Enron,ORG,ENRON
1502,58.txt,the New York Stock Exchange,ORG,THE NEW YORK STOCK EXCHANGE
1503,58.txt,David Howard Sinkman,PERSON,DAVID HOWARD SINKMAN
1504,58.txt,New York,GPE,NEW YORK
1505,58.txt,"Dow Jones & Company, Inc.",ORG,"DOW JONES & COMPANY, INC."
1506,58.txt,USA,GPE,USA
1507,58.txt,Reuters English News Service,ORG,REUTERS ENGLISH NEWS SERVICE
1508,58.txt,NEW YORK,GPE,NEW YORK
1509,58.txt,Reuters,ORG,REUTERS
1510,58.txt,Enron Corp.,ORG,ENRON CORP.
1511,58.txt,Enron,ORG,ENRON
1512,58.txt,Enron,ORG,ENRON
1513,58.txt,the New York Stock Exchange,ORG,THE NEW YORK STOCK EXCHANGE
1514,58.txt,Enron,ORG,ENRON
1515,58.txt,Mark Palmer,PERSON,MARK PALMER
1516,58.txt,Houston,GPE,HOUSTON
1517,58.txt,Enron,ORG,ENRON
1518,58.txt,Enron,ORG,ENRON
1519,58.txt,the Securities and Exchange Commission,ORG,THE SECURITIES AND EXCHANGE COMMISSION
1520,58.txt,Enron,ORG,ENRON
1521,58.txt,CFO Andrew Fastow,ORG,CFO ANDREW FASTOW
1522,58.txt,The Wall Street Journal,ORG,THE WALL STREET JOURNAL
1523,58.txt,Enron,ORG,ENRON
1524,58.txt,Enron,ORG,ENRON
1525,58.txt,Gimme Credit,ORG,GIMME CREDIT
1526,58.txt,Carol Levenson,PERSON,CAROL LEVENSON
1527,58.txt,"Dow Jones & Company, Inc.",ORG,"DOW JONES & COMPANY, INC."
1528,58.txt,Enron,ORG,ENRON
1529,58.txt,"Mark Golden

",PERSON,MARK GOLDEN
1530,58.txt,Dow Jones Energy Service,ORG,DOW JONES ENERGY SERVICE
1531,58.txt,"Dow Jones & Company, Inc.",ORG,"DOW JONES & COMPANY, INC."
1532,58.txt,Dow Jones,ORG,DOW JONES
1533,58.txt,NEW YORK,GPE,NEW YORK
1534,58.txt,Enron Corp.'s,ORG,ENRON CORP.'S
1535,58.txt,Cisco Systems Inc.,ORG,CISCO SYSTEMS INC.
1536,58.txt,CSCO,ORG,CSCO
1537,58.txt,Cisco,GPE,CISCO
1538,58.txt,Enron,ORG,ENRON
1539,58.txt,Enron,ORG,ENRON
1540,58.txt,Enron,ORG,ENRON
1541,58.txt,Mirant Corp.,ORG,MIRANT CORP.
1542,58.txt,MIR,ORG,MIR
1543,58.txt,Calpine Corp.,ORG,CALPINE CORP.
1544,58.txt,CPN,ORG,CPN
1545,58.txt,Enron,ORG,ENRON
1546,58.txt,Enron,ORG,ENRON
1547,58.txt,Andrew Fastow,PERSON,ANDREW FASTOW
1548,58.txt,the Securities & Exchange Commission,ORG,THE SECURITIES & EXCHANGE COMMISSION
1549,58.txt,Enron,ORG,ENRON
1550,58.txt,Moody's Investors Service,ORG,MOODY'S INVESTORS SERVICE
1551,58.txt,Enron,ORG,ENRON
1552,58.txt,Enron,ORG,ENRON
1553,58.txt,Long-Running Concerns,ORG,LONG-RUNNING CONCERNS
1554,58.txt,Enron,ORG,ENRON
1555,58.txt,Enron,ORG,ENRON
1556,58.txt,Enron,ORG,ENRON
1557,58.txt,fed,ORG,FED
1558,58.txt,Cary Wasden,PERSON,CARY WASDEN
1559,58.txt,Reed Wasden Research,ORG,REED WASDEN RESEARCH
1560,58.txt,Enron,ORG,ENRON
1561,58.txt,Wasden,GPE,WASDEN
1562,58.txt,Wasden,PERSON,WASDEN
1563,58.txt,Enron,ORG,ENRON
1564,58.txt,Enron,ORG,ENRON
1565,58.txt,Enron,ORG,ENRON
1566,58.txt,Wasden,PERSON,WASDEN
1567,58.txt,Enron,ORG,ENRON
1568,58.txt,Enron,ORG,ENRON
1569,58.txt,Enron,ORG,ENRON
1570,58.txt,Enron,ORG,ENRON
1571,58.txt,Reliant Energy Inc.,ORG,RELIANT ENERGY INC.
1572,58.txt,REI,ORG,REI
1573,58.txt,Richard Wheatley,PERSON,RICHARD WHEATLEY
1574,58.txt,Enron,ORG,ENRON
1575,58.txt,Enron,ORG,ENRON
1576,58.txt,Moody's,ORG,MOODY'S
1577,58.txt,Enron,ORG,ENRON
1578,58.txt,Enron,ORG,ENRON
1579,58.txt,Enron,ORG,ENRON
1580,58.txt,Jeff Skilling,PERSON,JEFF SKILLING
1581,58.txt,Enron,ORG,ENRON
1582,58.txt,Enron,ORG,ENRON
1583,58.txt,Skilling,PERSON,SKILLING
1584,58.txt,Skilling,GPE,SKILLING
1585,58.txt,Kenneth Lay,PERSON,KENNETH LAY
1586,58.txt,CFO Fastow,ORG,CFO FASTOW
1587,58.txt,Lay,PERSON,LAY
1588,58.txt,Andy,PERSON,ANDY
1589,58.txt,CFO,ORG,CFO
1590,58.txt,Fastow,PERSON,FASTOW
1591,58.txt,Wasden,PERSON,WASDEN
1592,58.txt,CFO,ORG,CFO
1593,58.txt,Skilling,GPE,SKILLING
1594,58.txt,Ken Lay,PERSON,KEN LAY
1595,58.txt,Wasden,PERSON,WASDEN
1596,58.txt,Enron,ORG,ENRON
1597,58.txt,Enron,ORG,ENRON
1598,58.txt,Wasden,PERSON,WASDEN
1599,58.txt,Enron,ORG,ENRON
1600,58.txt,Enron,ORG,ENRON
1601,58.txt,Enron,ORG,ENRON
1602,58.txt,Lay,PERSON,LAY
1603,58.txt,Enron,ORG,ENRON
1604,58.txt,Mark Golden,PERSON,MARK GOLDEN
1605,58.txt,Dow Jones Newswires,ORG,DOW JONES NEWSWIRES
1606,58.txt,"Dow Jones & Company, Inc.",ORG,"DOW JONES & COMPANY, INC."
1607,58.txt,Enron,ORG,ENRON
1608,58.txt,Moody's,ORG,MOODY'S
1609,58.txt,AFX News,ORG,AFX NEWS
1610,58.txt,AFP-Extel News Ltd,ORG,AFP-EXTEL NEWS LTD
1611,58.txt,Moody's,ORG,MOODY'S
1612,58.txt,Enron,ORG,ENRON
1613,58.txt,NEW YORK,GPE,NEW YORK
1614,58.txt,AFX,ORG,AFX
1615,58.txt,Moody's Investors Service,ORG,MOODY'S INVESTORS SERVICE
1616,58.txt,Enron Corp,ORG,ENRON CORP
1617,58.txt,Enron,ORG,ENRON
1618,58.txt,Moody's,ORG,MOODY'S
1619,58.txt,Moody's,ORG,MOODY'S
1620,58.txt,Moody's,ORG,MOODY'S
1621,58.txt,Enron,ORG,ENRON
1622,58.txt,Enron,ORG,ENRON
1623,58.txt,Moody's,ORG,MOODY'S
1624,58.txt,Moody's,ORG,MOODY'S
1625,58.txt,Enron,ORG,ENRON
1626,58.txt,Moody's,ORG,MOODY'S
1627,58.txt,gc,ORG,GC
1628,58.txt,AFX,ORG,AFX
1629,58.txt,"Dow Jones & Company, Inc.",ORG,"DOW JONES & COMPANY, INC."
1630,58.txt,USA,GPE,USA
1631,58.txt,Moody's,ORG,MOODY'S
1632,58.txt,Enron,ORG,ENRON
1633,58.txt,Reuters English News Service,ORG,REUTERS ENGLISH NEWS SERVICE
1634,58.txt,NEW YORK,GPE,NEW YORK
1635,58.txt,Reuters,ORG,REUTERS
1636,58.txt,Moody's Investors Service,ORG,MOODY'S INVESTORS SERVICE
1637,58.txt,Enron Corp.'s,ORG,ENRON CORP.'S
1638,58.txt,Enron,ORG,ENRON
1639,58.txt,Houston,GPE,HOUSTON
1640,58.txt,Enron,ORG,ENRON
1641,58.txt,Enron,ORG,ENRON
1642,58.txt,Moody's,ORG,MOODY'S
1643,58.txt,Enron,ORG,ENRON
1644,58.txt,Moody's,ORG,MOODY'S
1645,58.txt,Enron,ORG,ENRON
1646,58.txt,the New York Stock Exchange,ORG,THE NEW YORK STOCK EXCHANGE
1647,58.txt,Standard & Poor's,ORG,STANDARD & POOR'S
1648,58.txt,Enron,ORG,ENRON
1649,58.txt,"Dow Jones & Company, Inc.",ORG,"DOW JONES & COMPANY, INC."
1650,58.txt,UK,GPE,UK
1651,58.txt,Enron,ORG,ENRON
1652,58.txt,Stuart Penson,PERSON,STUART PENSON
1653,58.txt,Reuters English News Service,ORG,REUTERS ENGLISH NEWS SERVICE
1654,58.txt,LONDON,GPE,LONDON
1655,58.txt,Reuters,ORG,REUTERS
1656,58.txt,U.S.,GPE,U.S.
1657,58.txt,Enron,ORG,ENRON
1658,58.txt,Enron,ORG,ENRON
1659,58.txt,U.S.,GPE,U.S.
1660,58.txt,Enron,ORG,ENRON
1661,58.txt,UK,GPE,UK
1662,58.txt,Enron,ORG,ENRON
1663,58.txt,Enron,ORG,ENRON
1664,58.txt,London,GPE,LONDON
1665,58.txt,Enron,ORG,ENRON
1666,58.txt,the U.S. Securities and Exchange Commission,ORG,THE U.S. SECURITIES AND EXCHANGE COMMISSION
1667,58.txt,Houston,GPE,HOUSTON
1668,58.txt,Enron,ORG,ENRON
1669,58.txt,U.S.,GPE,U.S.
1670,58.txt,Enron,ORG,ENRON
1671,58.txt,UK,GPE,UK
1672,58.txt,Enron,ORG,ENRON
1673,58.txt,Enron,ORG,ENRON
1674,58.txt,Germany,GPE,GERMANY
1675,58.txt,Enron,ORG,ENRON
1676,58.txt,Enron,ORG,ENRON
1677,58.txt,Enron,ORG,ENRON
1678,58.txt,"Dow Jones & Company, Inc.",ORG,"DOW JONES & COMPANY, INC."
1679,58.txt,Michael Rieke,PERSON,MICHAEL RIEKE
1680,58.txt,Dow Jones Energy Service,ORG,DOW JONES ENERGY SERVICE
1681,58.txt,"Dow Jones & Company, Inc.",ORG,"DOW JONES & COMPANY, INC."
1682,58.txt,Dow Jones,ORG,DOW JONES
1683,58.txt,HOUSTON,GPE,HOUSTON
1684,58.txt,Enron Corp.,ORG,ENRON CORP.
1685,58.txt,ENE,ORG,ENE
1686,58.txt,Enron,ORG,ENRON
1687,58.txt,Enron,ORG,ENRON
1688,58.txt,Texas,GPE,TEXAS
1689,58.txt,Ken Lay,PERSON,KEN LAY
1690,58.txt,Enron,ORG,ENRON
1691,58.txt,Jeff Skilling,PERSON,JEFF SKILLING
1692,58.txt,Andrew Fastow,PERSON,ANDREW FASTOW
1693,58.txt,Enron,ORG,ENRON
1694,58.txt,Enron,ORG,ENRON
1695,58.txt,Enron,ORG,ENRON
1696,58.txt,Fastow,PERSON,FASTOW
1697,58.txt,Enron,ORG,ENRON
1698,58.txt,Enron,ORG,ENRON
1699,58.txt,Fastow,ORG,FASTOW
1700,58.txt,Enron,ORG,ENRON
1701,58.txt,Enron,ORG,ENRON
1702,58.txt,Enron,ORG,ENRON
1703,58.txt,Enron,ORG,ENRON
1704,58.txt,Enron,ORG,ENRON
1705,58.txt,Milberg Weiss Bershad Hynes & Lerach,ORG,MILBERG WEISS BERSHAD HYNES & LERACH
1706,58.txt,LJM,ORG,LJM
1707,58.txt,Franks v. Enron et al,ORG,FRANKS V. ENRON ET AL
1708,58.txt,Enron,ORG,ENRON
1709,58.txt,Enron,ORG,ENRON
1710,58.txt,Enron,ORG,ENRON
1711,58.txt,Enron,ORG,ENRON
1712,58.txt,LJM,ORG,LJM
1713,58.txt,Fastow,PERSON,FASTOW
1714,58.txt,Chewco Investments,ORG,CHEWCO INVESTMENTS
1715,58.txt,Houston,GPE,HOUSTON
1716,58.txt,The Wall Street Journal,ORG,THE WALL STREET JOURNAL
1717,58.txt,Michael Kopper,PERSON,MICHAEL KOPPER
1718,58.txt,Kopper,ORG,KOPPER
1719,58.txt,Enron,ORG,ENRON
1720,58.txt,Global Equity Markets Group,ORG,GLOBAL EQUITY MARKETS GROUP
1721,58.txt,Enron,ORG,ENRON
1722,58.txt,Fastow,PERSON,FASTOW
1723,58.txt,Enron,ORG,ENRON
1724,58.txt,Thomas Bilek,PERSON,THOMAS BILEK
1725,58.txt,Hoeffner & Bilek,ORG,HOEFFNER & BILEK
1726,58.txt,Bandwidth Beat,PERSON,BANDWIDTH BEAT
1727,58.txt,Enron,ORG,ENRON
1728,58.txt,Enron,ORG,ENRON
1729,58.txt,Bilek,PERSON,BILEK
1730,58.txt,Steven Schulman,PERSON,STEVEN SCHULMAN
1731,58.txt,Milberg Weiss,PERSON,MILBERG WEISS
1732,58.txt,Enron,ORG,ENRON
1733,58.txt,Schulman,PERSON,SCHULMAN
1734,58.txt,Bandwidth Beat,PERSON,BANDWIDTH BEAT
1735,58.txt,Cendant Corp.,ORG,CENDANT CORP.
1736,58.txt,Schulman,PERSON,SCHULMAN
1737,58.txt,Enron,ORG,ENRON
1738,58.txt,Michael Rieke,PERSON,MICHAEL RIEKE
1739,58.txt,Dow Jones Newswires,ORG,DOW JONES NEWSWIRES
1740,58.txt,"Dow Jones & Company, Inc.",ORG,"DOW JONES & COMPANY, INC."
1741,159.txt,Sweitzer,PERSON,SWEITZER
1742,159.txt,"Tara  
Sent",PERSON,TARA SENT
1743,159.txt,Savita,PERSON,SAVITA
1744,159.txt,Denny,PERSON,DENNY
1745,159.txt,Jennifer,PERSON,JENNIFER
1746,159.txt,Moorer,GPE,MOORER
1747,159.txt,Torrey,GPE,TORREY
1748,159.txt,Johnson,PERSON,JOHNSON
1749,159.txt,Adam,PERSON,ADAM
1750,159.txt,George,PERSON,GEORGE
1751,159.txt,"Fraisy
Subject",PERSON,FRAISY SUBJECT
1752,159.txt,TARA,PERSON,TARA
1753,165.txt,Jennifer,PERSON,JENNIFER
1754,165.txt,Arnold,PERSON,ARNOLD
1755,165.txt,"John
   ",PERSON,JOHN
1756,165.txt,Kelly Busch,PERSON,KELLY BUSCH
1757,165.txt,Energy Argus,ORG,ENERGY ARGUS
1758,165.txt,Ocean Energy`s Human Resources Department,ORG,OCEAN ENERGY`S HUMAN RESOURCES DEPARTMENT
1759,165.txt,Enron Corp.,ORG,ENRON CORP.
1760,165.txt,Enron Corp.,ORG,ENRON CORP.
1761,165.txt,Enron Corp.,ORG,ENRON CORP.
1762,165.txt,Ocean Energy`s Human Resources Department,ORG,OCEAN ENERGY`S HUMAN RESOURCES DEPARTMENT
1763,171.txt,John,PERSON,JOHN
1764,171.txt,Site59 Top Picks,PERSON,SITE59 TOP PICKS
1765,171.txt,Houston,GPE,HOUSTON
1766,171.txt,Sarasota,GPE,SARASOTA
1767,171.txt,FL,GPE,FL
1768,171.txt,Tampa,GPE,TAMPA
1769,171.txt,Florida,GPE,FLORIDA
1770,171.txt,Cleveland,GPE,CLEVELAND
1771,171.txt,Emerald City,GPE,EMERALD CITY
1772,171.txt,Cleveland,GPE,CLEVELAND
1773,171.txt,Palm Desert,ORG,PALM DESERT
1774,171.txt,AZ,GPE,AZ
1775,171.txt,Santa Catalina,GPE,SANTA CATALINA
1776,171.txt,Son=,GPE,SON=
1777,171.txt,Tucson,GPE,TUCSON
1778,171.txt,Canada,GPE,CANADA
1779,171.txt,Montego Bay,GPE,MONTEGO BAY
1780,171.txt,Jamaica,GPE,JAMAICA
1781,171.txt,Patois Party,ORG,PATOIS PARTY
1782,171.txt,mon -- Jah,PERSON,MON -- JAH
1783,171.txt,flight & hotel,ORG,FLIGHT & HOTEL
1784,171.txt,USD,GPE,USD
1785,171.txt,U.S.,GPE,U.S.
1786,171.txt,Hawaii,GPE,HAWAII
1787,171.txt,U.S.,GPE,U.S.
1788,171.txt,Transportation Fee,ORG,TRANSPORTATION FEE
1789,171.txt,Canada,GPE,CANADA
1790,171.txt,spontane=,GPE,SPONTANE=
1791,171.txt,Amsterdam,GPE,AMSTERDAM
1792,171.txt,Holland,GPE,HOLLAND
1793,171.txt,"Van Gogh, Revel",PERSON,"VAN GOGH, REVEL"
1794,171.txt,flight & hotel,ORG,FLIGHT & HOTEL
1795,171.txt,Madrid,GPE,MADRID
1796,171.txt,Spain,GPE,SPAIN
1797,171.txt,Oye Goya Va,PERSON,OYE GOYA VA
1798,171.txt,Rome,GPE,ROME
1799,171.txt,Italy,GPE,ITALY
1800,171.txt,Rome,GPE,ROME
1801,171.txt,flight & hotel  ,ORG,FLIGHT & HOTEL
1802,171.txt,Time,ORG,TIME
1803,171.txt,Fli=,PERSON,FLI=
1804,171.txt,Customer Service,ORG,CUSTOMER SERVICE
1805,171.txt,FAQ,ORG,FAQ
1806,171.txt,Customer Service,ORG,CUSTOMER SERVICE
1807,171.txt,Responsys,PERSON,RESPONSYS
1808,170.txt,Briefing.com,ORG,BRIEFING.COM
1809,170.txt,Briefing.com,ORG,BRIEFING.COM
1810,170.txt,Briefing.com,ORG,BRIEFING.COM
1811,164.txt,"Justin K Rostant
Report",PERSON,JUSTIN K ROSTANT REPORT
1812,164.txt,"Rostant 112001
Days",PERSON,ROSTANT 112001 DAYS
1813,158.txt,Gosnell,PERSON,GOSNELL
1814,158.txt,"Gerri 
Sent",PERSON,GERRI SENT
